RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024
102001,0,United States,country,,1219.505157,1226.110978,1235.157406,1244.364461,1253.736804,1261.79834,1267.790413,1271.485845,1273.539592,1274.079061,1274.579154,1275.048545,1278.235907,1283.30601,1289.717802,1297.646355,1305.98941,1314.306047,1319.299335,1321.582987,1321.511299,1319.976729,1318.701548,1317.824504,1322.602815,1330.456841,1342.368879,1352.272734,1361.823491,1369.092539,1374.114935,1375.784361,1376.067804,1374.559384,1374.388956,1375.362078,1380.223011,1387.870196,1397.607982,1407.412668,1415.86138,1423.585721,1429.177164,1432.489044,1431.927976,1431.082172,1431.736147,1433.892256,1438.349411,1444.595427,1455.073259,1465.366874,1475.409729,1483.589762,1489.673737,1492.908793,1492.808547,1491.377138,1490.362483,1491.571474,1496.827359,1505.114629,1513.484196,1514.014604,1512.777786,1512.903119,1518.068514,1519.454572,1516.85088,1513.875859,1512.62624,1514.880578,1521.894901,1533.433889,1548.943052,1569.074502,1595.533978,1626.421571,1659.040329,1689.252989,1713.722648,1729.102461,1739.186977,1748.957019,1759.945518,1775.809733,1792.2433,1813.645885,1835.203502,1857.934295,1876.748523,1887.561769,1890.441938,1886.239333,1880.347322,1877.433339,1879.631143,1886.626577,1898.751671,1910.070446,1922.688654,1931.291967,1940.840151,1946.362285,1948.017218,1945.473999,1941.362518,1939.671249,1944.107977,1953.303835,1965.220282,1976.936082,1988.630874,1999.099587,2007.481254,2011.654608,2012.727325,2009.011878
394913,1,"New York, NY",msa,NY,2309.053853,2323.945634,2342.172815,2362.866865,2378.708487,2395.172642,2405.630359,2415.536756,2419.478481,2417.811598,2408.87909,2399.812737,2396.16278,2400.304989,2408.222087,2420.954711,2435.387782,2450.463622,2463.460813,2467.621638,2468.400975,2460.790257,2455.718226,2443.739655,2440.303082,2441.074337,2453.091606,2467.593455,2485.857431,2500.937754,2511.754813,2514.249058,2512.035249,2498.392916,2482.573646,2469.185091,2467.391236,2474.561956,2487.378906,2507.315682,2525.795225,2543.757597,2556.150629,2565.605906,2566.151209,2556.486463,2545.509448,2534.858246,2535.061879,2543.573151,2559.529074,2577.072814,2597.94063,2619.824495,2635.720351,2642.901346,2641.07493,2635.982743,2623.944701,2616.257078,2615.495979,2628.538217,2637.960119,2631.903713,2614.965672,2591.703329,2566.390052,,,2422.018381,2389.669331,2377.031198,2375.172884,2389.027468,2410.734204,2439.562317,2484.923104,2540.695945,2604.012674,2664.760212,2713.472051,2747.226358,2768.733278,2789.292699,2812.969837,2846.409926,2885.538522,2928.143392,2980.905199,3036.085393,3086.702672,3114.633697,3118.107502,3101.07718,3074.363939,3053.176249,3049.553872,3062.038645,3089.505704,3123.97895,3160.867993,3193.166294,3215.867471,3226.019964,3225.11435,3209.870884,3187.04864,3170.443096,3174.657547,3193.191963,3224.492468,3253.440784,3287.03567,3315.485733,3333.168448,3338.425192,3327.40434,3312.654681
753899,2,"Los Angeles, CA",msa,CA,1824.564158,1837.131789,1852.995958,1866.544385,1880.965935,1892.677138,1906.698148,1917.120659,1927.143703,1932.479872,1937.005917,1942.885116,1952.410086,1964.652543,1977.215032,1986.901102,2000.791218,2013.225306,2026.613477,2032.377223,2037.668494,2038.864353,2041.679257,2044.449651,2058.786933,2075.054362,2096.745427,2110.468567,2124.038309,2133.129071,2142.956651,2148.18012,2153.506994,2155.156697,2160.43004,2164.384278,2175.573789,2187.275997,2199.21203,2208.343838,2216.127343,2227.790974,2238.031947,2247.447666,2251.487953,2255.637591,2261.191708,2266.861307,2272.576526,2277.14522,2288.937263,2299.101105,2311.165671,2320.123137,2328.799544,2335.334883,2338.978894,2341.44789,2344.441999,2348.278221,2355.399186,2360.062321,2360.129678,2347.288015,2335.020461,2327.747055,2328.977261,2329.103262,2328.3329,2329.794579,2331.866575,2332.155381,2340.04329,2349.257454,2364.184161,2375.787849,2396.580974,2431.622582,2479.666843,2534.422607,2576.829339,2603.361463,2618.746121,2636.693887,2656.615234,2682.938929,2708.014729,2739.026614,2765.122919,2789.847965,2809.742019,2824.7023,2830.691354,2825.98148,2817.843062,2810.387168,2809.89368,2815.495026,2829.143725,2841.280664,2851.207272,2859.394069,2871.594262,2883.91654,2887.308851,2884.808494,2872.152718,2865.810592,2871.25969,2884.646776,2901.529115,2911.722715,2926.292759,2939.666326,2953.144347,2959.110454,2963.153361,2960.439674
394463,3,"Chicago, IL",msa,IL,1376.890143,1383.676519,1393.215837,1402.069318,1412.366133,1421.804532,1426.250923,1428.707817,1423.735284,1416.901823,1410.504991,1410.881093,1418.454741,1427.672591,1438.610767,1446.02521,1453.808404,1461.69639,1467.945868,1471.510726,1464.696138,1454.789579,1443.22975,1437.797554,1444.040783,1457.713093,1475.872311,1489.128899,1500.551141,1506.265798,1508.096436,1503.481493,1497.62596,1486.759579,1480.11374,1477.455636,1485.474111,1496.658462,1509.870993,1520.976552,1530.892743,1539.336275,1543.765095,1541.875028,1532.170191,1520.956935,1513.795453,1514.642154,1523.585216,1533.936569,1548.98027,1561.433126,1573.211389,1579.958093,1583.123992,1582.728187,1577.90697,1571.196486,1564.508015,1559.996783,1568.41445,1580.082712,1594.379911,1595.487272,1594.145841,1591.173284,1590.282656,1584.480416,1570.362694,1549.358215,1531.896111,1524.380406,1526.14134,1537.282016,1553.683194,1579.612492,1605.906909,1631.353773,1650.409939,1663.572355,1670.890572,1670.469603,1670.522201,1675.372995,1688.455336,1703.937109,1723.555357,1746.818881,1772.140994,1792.625844,1808.892604,1816.602126,1817.806195,1814.046797,1809.155089,1809.392962,1816.267035,1830.318797,1847.867261,1866.037311,1886.802508,1905.424264,1917.60346,1924.042255,1920.91734,1913.191558,1905.311547,1907.957336,1917.995356,1933.028681,1947.243502,1967.196287,1985.349245,2002.663746,2011.593882,2014.948727,2013.286737,2012.134644
394514,4,"Dallas, TX",msa,TX,1102.520229,1107.58042,1115.085598,1127.112455,1136.976254,1145.482199,1151.798147,1155.579659,1156.987485,1156.935212,1157.81359,1159.671953,1161.341696,1166.848497,1175.403066,1186.380143,1195.025511,1201.807628,1206.547505,1210.066816,1210.804452,1211.223999,1211.128026,1211.482793,1216.47438,1222.512899,1235.222318,1244.697714,1257.241749,1263.463636,1268.615989,1269.750048,1268.828204,1266.386043,1267.640989,1268.450299,1273.232108,1279.278043,1286.577592,1294.253365,1299.286373,1307.509009,1311.488736,1313.522902,1310.807641,1312.549422,1313.441185,1316.133117,1318.85312,1323.59739,1334.690489,1344.082531,1353.131979,1359.975726,1363.445434,1365.85711,1364.962831,1363.859506,1361.514589,1357.587468,1360.196513,1366.227139,1374.975455,1375.278884,1374.405847,1375.218281,1379.639008,1383.672185,1385.647045,1388.598461,1390.28833,1393.783685,1399.407109,1409.291442,1420.492689,1439.483439,1465.080039,1499.184834,1534.217735,1566.240482,1590.23889,1604.974007,1617.422721,1627.531271,1638.912942,1650.737881,1664.062869,1683.801944,1706.467919,1735.585305,1756.522203,1764.906067,1760.635604,1747.730534,1737.894211,1728.697404,1728.795475,1731.085753,1742.162316,1746.187442,1754.186442,1758.483113,1766.709081,1768.144246,1763.22334,1756.181164,1750.315851,1744.14992,1741.246848,1738.89664,1743.615955,1748.528748,1756.554919,1762.601323,1768.678076,1771.439698,1767.837761,1760.888138
394692,5,"Houston, TX",msa,TX,1233.900883,1237.642355,1244.25796,1254.296469,1263.905005,1272.196372,1274.489771,1275.790179,1273.377671,1269.765551,1265.833287,1262.919474,1263.909034,1266.48282,1272.757271,1276.80046,1279.513502,1280.334284,1280.060551,1277.624434,1272.246937,1268.527725,1263.263406,1261.211268,1261.891046,1269.894885,1278.114841,1283.228542,1290.591604,1292.539391,1293.317949,1288.222404,1295.186588,1303.276345,1314.566622,1319.882735,1323.269931,1328.867902,1330.669861,1337.466294,1340.090998,1345.540482,1345.550682,1344.091024,1339.741784,1340.432981,1342.935565,1343.56137,1344.417989,1343.18521,1350.284688,1355.138168,1363.99483,1369.812889,1373.434548,1372.883631,1369.824633,1369.215428,1369.158714,1372.486101,1375.205463,1381.790306,1387.056833,1384.313317,1377.242615,1371.483537,1375.398175,1380.572536,1381.760701,1384.033879,1385.922153,1387.004591,1388.842066,1389.439722,1397.272045,1409.898367,1431.623925,1459.555876,1485.595414,1509.531252,1523.280657,1531.263635,1535.52837,1539.745555,1546.473203,1556.635653,1567.615341,1580.622073,1592.975638,1608.269327,1620.342869,1626.66931,1624.497997,1619.474173,1613.466412,1612.122506,1615.937931,1624.083382,1635.823604,1641.98795,1651.865078,1659.383349,1666.342345,1667.097183,1662.665975,1657.500276,1652.578974,1652.043499,1656.143264,1662.442736,1668.120748,1676.376708,1686.032721,1695.705604,1700.764048,1703.46487,1704.152086,1703.056842
395209,6,"Washington, DC",msa,VA,1722.001078,1728.618538,1739.795698,1748.090621,1757.658164,1764.689865,1768.833039,1766.38123,1765.357396,1760.425275,1760.080219,1755.939525,1759.685,1763.097313,1771.418347,1778.974714,1788.230349,1794.870061,1798.873101,1799.578948,1795.768055,1790.031294,1784.411924,1781.176141,1786.64697,1798.104429,1812.253036,1823.232286,1829.921995,1837.325848,1840.609114,1840.358485,1837.990351,1832.842364,1827.190542,1823.018282,1825.838069,1832.493301,1845.275108,1856.967908,1868.46904,1876.858415,1882.675629,1886.832203,1882.252215,1879.741222,1880.36166,1885.087106,1889.372291,1895.329822,1905.097548,1916.486629,1927.451819,1936.674552,1942.149794,1943.628947,1943.132231,1937.185269,1931.105172,1931.759973,1940.567822,1949.94847,1959.304233,1958.015752,1955.188376,1948.524597,1946.70816,1942.162767,1928.266016,1910.737181,1890.726505,1880.365721,1881.818613,1889.634619,1899.988562,1915.170381,1943.498231,1981.153071,2019.779033,2051.301636,2070.75611,2080.759487,2081.507075,2082.025234,2083.785243,2095.300503,2113.871948,2137.470988,2163.199487,2188.797523,2213.748792,2225.504807,2225.781874,2209.636463,2193.040024,2180.55564,2182.873866,2195.140108,2217.9224,2233.86363,2252.058607,2263.700851,2279.995119,2290.148029,2293.356056,2290.255503,2283.729324,2277.835023,2283.377249,2299.3447,2322.79096,2342.145005,2359.909312,2378.763711,2395.028225,2403.722699,2403.379254,2393.522636
394974,7,"Philadelphia, PA",msa,PA,1236.021483,1242.627034,1254.781754,1261.593493,1267.24505,1270.146168,1272.378134,1273.42445,1272.942453,1272.220192,1268.248526,1264.727532,1265.704498,1274.409799,1283.879174,1292.952317,1298.760894,1305.829656,1307.144237,1306.906165,1304.012987,1302.112873,1304.27352,1303.975716,1308.732541,1314.684704,1326.614395,1335.07458,1340.906248,1341.98865,1342.797495,1342.736415,1342.332073,1341.202906,1339.926403,1342.594083,1346.509484,1354.484036,1365.294193,1375.042696,1383.848621,1387.546634,1388.293203,1387.212109,1385.748223,1387.737429,1391.283873,1391.446288,1395.782801,1402.700131,1416.804333,1427.592997,1434.44455,1441.720884,1445.008816,1445.139585,1441.334688,1440.492684,1440.500424,1443.900554,1447.341963,1458.506247,1468.882827,1473.132852,1473.079645,1473.218921,1478.647656,1478.733918,1478.403926,1477.599269,1479.736998,1483.242769,1487.748198,1494.364466,1502.304253,1517.930576,1539.522983,1561.136776,1580.96222,1598.494731,1607.204308,1617.330579,1625.433436,1642.785728,1652.434241,1664.080196,1674.41774,1688.958142,1703.231997,1718.68854,1731.895898,1738.461866,1739.249177,1734.394151,1732.282853,1729.12264,1733.068143,1735.337379,1746.586163,1755.65528,1767.252144,1772.570722,1781.13597,1788.301919,1797.379794,1800.488546,1801.542884,1798.741947,1800.638892,1808.361194,1817.80455,1826.319566,1833.385424,1842.786295,1852.196929,1860.028103,1864.516991,1868.228756
394856,8,"Miami, FL",msa,FL,1502.516038,1508.701235,1514.116912,1521.119935,1529.964406,1539.027218,1548.32149,1555.728546,1566.986851,1574.933591,1584.652368,1587.561651,1591.39104,1592.905211,1596.406673,1597.008159,1596.465425,1595.772244,1598.610183,1601.711069,1607.145285,1610.182086,1614.200551,1613.967891,1618.873958,1622.350692,1630.096538,1632.509664,1634.998657,1637.929307,1643.498016,1650.882929,1658.015664,1663.422957,1665.492247,1666.249698,1668.339607,1671.136137,1675.056079,1679.149643,1683.687301,1689.167446,1695.321542,1702.127329,1706.966538,1713.429846,1720.412256,1726.082569,1726.143287,1724.451873,1725.643942,1729.253574,1734.568759,1738.986834,1744.269985,1748.837482,1755.311569,1764.369106,1774.51477,1781.528518,1784.045417,1787.487773,1788.034733,1781.763829,1771.943422,1770.694291,1776.011996,1782.05323,1787.405842,1800.575135,1819.244702,1835.399187,1850.952625,1874.058481,1902.977582,1937.862015,1978.191698,,,2163.755179,2224.474757,2269.753671,2315.626499,2362.846939,2406.942862,2442.184142,2480.487263,2520.657432,2560.345888,2587.446959,2608.241546,2617.177095,2626.071006,2629.882942,2638.034672,2642.29459,2642.175595,2643.528096,2648.530888,2656.827425,2664.722515,2671.322078,2677.343219,2682.757931,2688.456842,2697.990109,2705.524384,2703.794478,2703.083595,2709.370128,2720.602661,2730.290782,2731.87816,2735.721291,2741.154116,2747.741977,2754.932841,2755.442716
394347,9,"Atlanta, GA",msa,GA,1038.267541,1043.64149,1047.270589,1057.610808,1065.544071,1077.167022,1083.509589,1086.99287,1087.562805,1087.945907,1089.003598,1092.457341,1096.677064,1103.825098,1111.264491,1118.795231,1127.741294,1136.864394,1145.920429,1149.971749,1149.990626,1149.886942,1150.147652,1152.568721,1157.015496,1165.454234,1177.337403,1189.356888,1201.723503,1212.334008,1221.20954,1225.218334,1227.61235,1224.977656,1226.757861,1228.04241,1235.376928,1243.410205,1255.084123,1267.232745,1278.316509,1287.036026,1292.822604,1295.966699,1296.390034,1301.632054,1306.778298,1312.104676,1318.007422,1325.818689,1338.495488,1349.179872,1359.602041,1368.228508,1373.481724,1378.041459,1380.456873,1379.886315,1376.981714,1376.669777,1381.544535,1390.229259,1398.46192,1401.298107,1404.451457,1411.822118,1427.190751,1441.090282,1450.888891,1457.834677,1463.765076,1469.908276,1481.489455,1498.43366,1518.044486,1541.436892,1570.643582,1610.428614,1653.661181,1697.155686,1728.741777,1748.531517,1755.685002,1759.065465,1762.888315,1769.895655,1782.545583,1795.933838,1815.129331,1835.934617,1860.124121,1872.555467,1875.632933,1866.025056,1856.63441,1852.6323,1851.809632,1857.653956,1867.083828,1874.873525,1880.380672,1880.751656,1884.932919,1884.866268,1882.630679,1872.10465,1860.756419,1853.133903,1859.604813,1871.837696,1879.012711,1884.014961,1889.971786,1897.969874,1903.309123,1901.617664,1904.63907,1899.701732
394404,10,"Boston, MA",msa,MA,1949.856311,1971.938076,1996.48846,2013.852246,2029.345185,2041.923261,2043.936174,2038.95848,2026.130227,2014.821095,2011.053003,2015.762516,2033.7205,2061.682883,2079.261853,2092.164615,2100.660707,2116.212871,2122.835387,2121.670406,2109.764382,2094.630141,2078.99108,2078.817462,2104.633685,2137.918471,2168.098116,2180.966843,2188.267643,2195.460511,2198.263782,2191.692638,2174.042745,2152.417213,2149.469688,2164.381996,2191.704324,2214.688244,2233.476667,2248.159639,2262.512298,2269.846362,2273.721285,2263.657131,2247.312678,2231.411899,2225.754933,2236.073172,2257.392801,2282.802564,2303.576334,2317.676347,2331.35774,2343.204246,2351.12421,2344.191693,2331.166433,2312.801882,2307.603034,2316.954514,2339.340796,2365.706819,2386.362526,2384.756652,2373.439151,2355.251879,2337.623429,,,2195.531113,2171.920576,2173.177967,2192.839258,2222.987833,2253.536509,2282.435065,2318.254445,2357.742218,2395.002048,2415.521233,2433.607152,2447.707321,2464.749354,2473.510942,2485.513486,2493.76666,2515.009048,2545.434996,2587.933612,2627.998026,2659.973407,2678.352518,2691.060172,2688.326319,2686.755047,2680.259959,2684.449256,2700.929675,2727.431405,2760.151503,2788.210316,2811.001187,2825.794666,2829.241145,2827.83469,2820.857508,2826.210099,2831.270274,2850.00593,2867.026904,2889.245848,2907.610646,2927.054492,2941.332875,2947.726109,2933.854544,2920.430154,2905.509096
394976,11,"Phoenix, AZ",msa,AZ,943.9345245,958.5014253,966.3561674,979.7637138,980.87126,988.9751569,988.7246325,990.2124629,993.0766435,996.2276377,999.5558059,1000.980227,1006.119655,1011.918748,1019.381967,1026.603962,1034.164432,1041.257526,1045.665183,1047.772085,1049.068727,1048.749452,1050.186472,1051.11626,1057.91581,1066.477305,1078.77695,1088.514892,1098.595358,1104.969369,1110.501612,1112.563074,1115.272838,1117.267376,1120.259539,1122.295236,1126.726853,1132.8883,1145.223145,1159.135762,1171.204021,1179.967762,1186.772793,1192.888545,1198.698471,1202.65297,1207.361212,1212.642409,1216.873119,1226.020873,1236.826339,1252.790586,1265.065841,1275.616399,1283.692429,1290.912074,1295.949569,1299.707548,1304.846134,1313.21085,1323.258379,1334.308218,1340.211582,1339.752268,1338.608814,1342.167393,1356.117117,1372.800035,1389.33322,1404.553039,1418.064691,1429.317367,1441.094805,1454.02795,1476.012442,1505.393482,1546.814735,1594.105745,1644.005602,1687.198287,1719.796337,1741.733132,1755.963002,1765.593404,1774.979964,1785.371474,1799.953961,1812.527909,1821.80402,1828.723551,1834.14088,1835.218572,1827.969045,1817.200525,1807.942566,1802.800435,1799.751744,1804.040897,1817.770983,1826.669394,1832.310567,1830.998729,1834.569755,1833.818357,1830.287555,1824.628958,1817.23879,1812.10234,1812.961611,1822.216224,1833.742228,1843.805864,1849.566943,1849.516508,1849.879498,1848.953439,1848.552428,1839.619036
395057,12,"San Francisco, CA",msa,CA,2294.206458,2302.627941,2335.635456,2371.235882,2406.29301,2439.524609,2467.792128,2490.930136,2508.411648,2509.883953,2510.705949,2507.382139,2520.972996,2536.066153,2543.220336,2562.640851,2575.980044,2598.811225,2606.27755,2609.779414,2602.501761,2584.128551,2572.575992,2560.637986,2571.142245,2590.102751,2615.804482,2630.670739,2646.723613,2669.454147,2683.876339,2693.606227,2695.624529,2693.232343,2682.373579,2680.078228,2686.40012,2703.282436,2713.033939,2727.078568,2742.224498,2761.561824,2777.983878,2788.837513,2788.686295,2784.288733,2778.218109,2777.697059,2782.955599,2790.467047,2805.435467,2815.969634,2832.116874,2844.28738,2862.832945,2869.247819,2867.741444,2856.206948,2849.581554,2850.338811,2859.282805,2866.510657,2871.079926,2864.381507,2854.046848,2835.246087,2813.389456,,,2666.576283,2630.414194,2613.118225,2606.498668,2620.083685,2642.793367,2668.309942,2702.025607,2743.888506,2792.960832,2829.34083,2843.307929,2841.753953,2835.951447,2838.831424,2853.134673,2877.459535,2905.048793,2928.984441,2953.666688,2976.2149,2996.965719,3007.053349,3003.446645,2987.537907,2964.994427,2946.432874,2938.635692,2947.988919,2971.605806,2983.174705,2993.80765,2993.547068,3002.94212,3003.930977,2994.747613,2978.431374,2954.042905,2942.416813,2948.356459,2964.86247,2988.257481,3008.10778,3028.797366,3043.445932,3055.72702,3063.54497,3062.697716,3053.30118
395025,13,"Riverside, CA",msa,CA,1343.952836,1346.095479,1350.830314,1358.490002,1366.379231,1376.305184,1384.748164,1391.816367,1398.79719,1404.318402,1407.766762,1410.502039,1412.434353,1420.806858,1427.160808,1432.285958,1438.259746,1443.784616,1452.968302,1458.380969,1467.707632,1470.131593,1474.243323,1473.741519,1483.714279,1494.36639,1507.257593,1521.165719,1529.669496,1541.8528,1549.348349,1560.377247,1563.982946,1569.5471,1573.933114,1578.619747,1583.061433,1592.424834,1604.57323,1614.156673,1621.089509,1631.551705,1641.325408,1652.473867,1658.529709,1664.678655,1668.599211,1672.68108,1678.383416,1683.001307,1692.264725,1700.853453,1710.931715,1718.555241,1728.241083,1737.372051,1742.500392,1746.175951,1747.026573,1751.309726,1756.348639,1764.630909,1770.318264,1767.283932,1765.958329,1777.123835,1801.553645,1833.637035,1861.840578,1887.658053,1907.205755,1924.815155,1942.113708,1966.140144,1994.906469,2020.283315,2056.570451,2093.255836,2148.445009,2191.924143,2228.803536,2239.319405,2249.833397,2256.72158,2277.770556,2297.491253,2328.334889,2362.732968,2382.640966,2399.423907,2407.010902,2415.253081,2418.452823,2408.101438,2401.306136,2395.603639,2399.640063,2406.522396,2419.722222,2432.624998,2444.263629,2446.449314,2449.794233,2455.684987,2458.03265,2468.395016,2468.655934,2467.666568,2462.90981,2471.942361,2488.303464,2502.943814,2514.380629,2520.345195,2531.698999,2538.552331,2551.405382,2553.315196
394532,14,"Detroit, MI",msa,MI,874.6292966,878.80155,885.0951895,892.3776998,898.5965813,903.4040432,907.8199729,910.1826156,911.2652074,909.7530428,909.7272996,908.4911805,911.1457598,913.2869982,917.1610849,922.0827171,927.2670707,932.8103786,937.5012535,941.682339,941.7413808,942.8051526,940.7628634,940.9602567,940.322151,945.3792797,953.4124947,964.9405628,974.5671605,982.6622483,986.0011119,988.354115,989.5580985,988.6856631,987.4966228,988.5339419,990.6175934,994.4592672,1000.985863,1008.391039,1017.933429,1023.504029,1027.602379,1029.182224,1033.049307,1031.949729,1029.694857,1026.481153,1031.954434,1039.575701,1048.150137,1056.101148,1066.227061,1072.907108,1076.320555,1076.773927,1074.121265,1073.373397,1072.215661,1073.803029,1073.92426,1075.633066,1082.946926,1090.308053,1096.580527,1103.499155,1116.655237,1129.221617,1137.481205,1141.967312,1144.283658,1151.027894,1157.210894,1166.464221,1175.646946,1190.240088,1209.042833,1227.553183,1244.991011,1263.071665,1273.327658,1279.694374,1281.23226,1289.939201,1296.278672,1304.463707,1310.342593,1326.02479,1341.477847,1360.277098,1370.968785,1375.658143,1377.087801,1369.650136,1366.789083,1362.383894,1365.884233,1367.384835,1371.213483,1378.143618,1386.08026,1393.679537,1399.905929,1405.412854,1410.446137,1409.970344,1414.415345,1415.173279,1420.08163,1423.055695,1434.006551,1444.446993,1458.478192,1466.658289,1476.973465,1483.505174,1486.145816,1486.969866
395078,15,"Seattle, WA",msa,WA,1368.321021,1375.830721,1391.01343,1400.17551,1417.100671,1430.700781,1448.944187,1458.035409,1462.683518,1463.514197,1454.310081,1454.780893,1460.490979,1480.783707,1491.343633,1508.24908,1530.239889,1554.323379,1570.9652,1573.36466,1572.09497,1567.358641,1560.64481,1558.955341,1567.395137,1587.017566,1612.571347,1633.334739,1655.788284,1674.298143,1686.392631,1690.530649,1686.466297,1677.580461,1663.119259,1655.855616,1660.51604,1672.924788,1687.628372,1702.719545,1720.697022,1736.035499,1743.979987,1743.656973,1736.852568,1726.280501,1721.597582,1722.010192,1728.970685,1740.09213,1753.950962,1771.706719,1786.240294,1801.39036,1811.620233,1817.411228,1813.471754,1805.245968,1799.456254,1803.009617,1815.550859,1830.061082,1848.003972,1847.601248,1843.483906,1833.463898,1835.848795,1833.04246,1817.183324,1789.926017,1759.841862,1737.587746,1737.641294,1749.91858,1777.239612,1806.873277,1847.294615,1893.355093,1941.282082,1982.239124,2006.954518,2011.912124,2006.930047,2002.797655,2007.711914,2024.90044,2048.975594,2076.988656,2108.40627,2142.113629,2169.43227,2177.411858,2168.028177,2146.466919,2119.832918,2100.933917,2094.606777,2104.389607,2122.504528,2135.513427,2151.104475,2162.873238,2176.637025,2183.678279,2180.302684,2169.062528,2154.850268,2150.39565,2158.196568,2172.748786,2191.103997,2209.911035,2230.960604,2246.740938,2259.37042,2260.827643,2257.773935,2245.910295
394865,16,"Minneapolis, MN",msa,MN,1146.168993,1152.781302,1161.684054,1170.973683,1180.935623,1187.639194,1192.837661,1193.686773,1192.306488,1184.937754,1185.588154,1187.650299,1191.130757,1193.731338,1200.241717,1215.212833,1226.999177,1236.655995,1238.820383,1241.826083,1241.428281,1242.218848,1242.174889,1240.025058,1245.693674,1256.322673,1271.342655,1281.373568,1288.178291,1296.135893,1302.150735,1305.401403,1303.984126,1300.637283,1297.781053,1303.536457,1313.885175,1325.695614,1339.296372,1344.734298,1349.552653,1347.766316,1354.534917,1357.995839,1357.966033,1355.625939,1358.100352,1363.880446,1371.163227,1376.804434,1392.730848,1403.589651,1415.607928,1417.281811,1419.243483,1418.257933,1415.458496,1413.893255,1414.754746,1418.553695,1426.547818,1436.74583,1442.856592,1444.913471,1442.670946,1443.510905,1445.316297,1448.539167,1444.643659,1440.188556,1431.809545,1427.975065,1429.158278,1433.830144,1445.670292,1457.734961,1473.994528,1487.686404,1498.736372,1506.752771,1510.28724,1510.499831,1508.465422,1509.436698,1516.382007,1527.589209,1540.605901,1552.063816,1564.482573,1573.223473,1579.617066,1579.719141,1577.199467,1571.605168,1566.025024,1565.153247,1570.082354,1580.859693,1592.064746,1599.856406,1606.385041,1611.151786,1615.302395,1615.938325,1611.981885,1609.76299,1606.619355,1607.637877,1613.05896,1624.824642,1637.781663,1647.868971,1654.524558,1659.982415,1663.782734,1668.453702,1669.236027,1663.993465
395056,17,"San Diego, CA",msa,CA,1677.175588,1688.849255,1698.204233,1701.223763,1712.721543,1720.856724,1737.863699,1748.79304,1757.381558,1761.606831,1759.819212,1768.090521,1773.500761,1782.441256,1790.78531,1800.247598,1814.646462,1829.630394,1842.790463,1849.923954,1852.9661,1854.884147,1855.320731,1857.811839,1864.185314,1880.661274,1898.746206,1917.160187,1933.165602,1945.424654,1957.902641,1963.26769,1966.90042,1967.018682,1966.995351,1968.866154,1979.260073,1992.009948,2006.722764,2017.477551,2033.774429,2044.862121,2056.002916,2063.094703,2068.728274,2068.935235,2064.274157,2066.64107,2071.497369,2078.977622,2084.714222,2095.093245,2107.708148,2120.212605,2131.829399,2139.779298,2142.440423,2143.183155,2143.753961,2148.422851,2153.382547,2158.822908,2161.602452,2152.531798,2145.684134,2144.792425,2155.929255,2165.665823,2177.425898,2193.814376,2208.197627,2218.684614,2225.356849,2236.028706,2254.439974,2282.95024,2320.689689,2358.453686,2408.503734,2461.729814,2519.075831,2553.622127,2576.199818,2592.490418,2611.909475,2640.402344,2669.768101,2714.993895,2759.242983,2807.477565,2840.982154,2869.573182,2875.785033,2869.515135,2848.785989,2837.826564,2830.867578,2840.348157,2865.839128,2897.779899,2931.864275,2954.739004,2973.834263,2981.209642,2978.070425,2963.146894,2940.836014,2922.614663,2915.727434,2926.751971,2947.220213,2973.295343,2992.198023,3010.152866,3021.397169,3024.128523,3021.844445,3016.945905
